TITLE = "PIV"
VARIABLES = "x", "y", "u", "v"
ZONE T="0", I=75, J=42
3.680000000000000000e+02 4.800000000000000000e+01 2.120246887207031250e+00 1.678830337524414062e+01
3.840000000000000000e+02 4.800000000000000000e+01 1.802904129028320312e+00 1.683031845092773438e+01
4.000000000000000000e+02 4.800000000000000000e+01 1.508237838745117188e+00 1.681308364868164062e+01
4.160000000000000000e+02 4.800000000000000000e+01 1.210453033447265625e+00 1.657284927368164062e+01
4.320000000000000000e+02 4.800000000000000000e+01 1.067544937133789062e+00 1.631624603271484375e+01
4.480000000000000000e+02 4.800000000000000000e+01 8.862934112548828125e-01 1.628683090209960938e+01
4.640000000000000000e+02 4.800000000000000000e+01 6.997756958007812500e-01 1.639976692199707031e+01
4.800000000000000000e+02 4.800000000000000000e+01 5.755138397216796875e-01 1.635377311706542969e+01
4.960000000000000000e+02 4.800000000000000000e+01 5.079765319824218750e-01 1.626957511901855469e+01
5.120000000000000000e+02 4.800000000000000000e+01 5.080070495605468750e-01 1.626926231384277344e+01
5.280000000000000000e+02 4.800000000000000000e+01 5.452365875244140625e-01 1.628052711486816406e+01
5.440000000000000000e+02 4.800000000000000000e+01 4.729309082031250000e-01 1.616406822204589844e+01
5.600000000000000000e+02 4.800000000000000000e+01 4.239406585693359375e-01 1.603054809570312500e+01
5.760000000000000000e+02 4.800000000000000000e+01 4.421405792236328125e-01 1.601923179626464844e+01
5.920000000000000000e+02 4.800000000000000000e+01 4.532051086425781250e-01 1.606940078735351562e+01
6.080000000000000000e+02 4.800000000000000000e+01 3.436203002929687500e-01 1.622180938720703125e+01
6.240000000000000000e+02 4.800000000000000000e+01 3.474617004394531250e-01 1.611140060424804688e+01
6.400000000000000000e+02 4.800000000000000000e+01 3.535366058349609375e-01 1.604529571533203125e+01
6.560000000000000000e+02 4.800000000000000000e+01 2.449760437011718750e-01 1.607247161865234375e+01
6.720000000000000000e+02 4.800000000000000000e+01 1.975269317626953125e-01 1.582418918609619141e+01
1.600000000000000000e+01 6.400000000000000000e+01 -6.169605255126953125e-01 1.654499053955078125e+01
3.200000000000000000e+01 6.400000000000000000e+01 -6.914749145507812500e-01 1.663733863830566406e+01
4.800000000000000000e+01 6.400000000000000000e+01 -7.753181457519531250e-01 1.683209991455078125e+01
6.400000000000000000e+01 6.400000000000000000e+01 -9.196758270263671875e-01 1.703398513793945312e+01
8.000000000000000000e+01 6.400000000000000000e+01 -1.080020904541015625e+00 1.727213478088378906e+01
9.600000000000000000e+01 6.400000000000000000e+01 -1.360380172729492188e+00 1.760130882263183594e+01
1.120000000000000000e+02 6.400000000000000000e+01 -1.734216690063476562e+00 1.794801521301269531e+01
1.280000000000000000e+02 6.400000000000000000e+01 -2.190162658691406250e+00 1.860628318786621094e+01
1.440000000000000000e+02 6.400000000000000000e+01 -2.952100753784179688e+00 1.974875259399414062e+01
1.600000000000000000e+02 6.400000000000000000e+01 -3.750122070312500000e+00 2.093268394470214844e+01
1.760000000000000000e+02 6.400000000000000000e+01 -4.138916015625000000e+00 2.004046249389648438e+01
1.920000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.080000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000000e+02 6.400000000000000000e+01 2.447640180587768555e+00 2.215010261535644531e+01
2.880000000000000000e+02 6.400000000000000000e+01 3.296626091003417969e+00 1.990942192077636719e+01
3.040000000000000000e+02 6.400000000000000000e+01 4.367738723754882812e+00 1.847047424316406250e+01
3.200000000000000000e+02 6.400000000000000000e+01 3.387975692749023438e+00 1.791501235961914062e+01
3.360000000000000000e+02 6.400000000000000000e+01 2.679759979248046875e+00 1.766660118103027344e+01
3.520000000000000000e+02 6.400000000000000000e+01 2.317350387573242188e+00 1.737421607971191406e+01
3.680000000000000000e+02 6.400000000000000000e+01 2.011209487915039062e+00 1.713261604309082031e+01
3.840000000000000000e+02 6.400000000000000000e+01 1.628084182739257812e+00 1.696402168273925781e+01
4.000000000000000000e+02 6.400000000000000000e+01 1.360563278198242188e+00 1.697230148315429688e+01
4.160000000000000000e+02 6.400000000000000000e+01 1.100055694580078125e+00 1.679928779602050781e+01
4.320000000000000000e+02 6.400000000000000000e+01 9.457092285156250000e-01 1.658964157104492188e+01
4.480000000000000000e+02 6.400000000000000000e+01 8.095836639404296875e-01 1.643154144287109375e+01
4.640000000000000000e+02 6.400000000000000000e+01 6.661033630371093750e-01 1.635076713562011719e+01
4.800000000000000000e+02 6.400000000000000000e+01 6.137256622314453125e-01 1.631650352478027344e+01
4.960000000000000000e+02 6.400000000000000000e+01 5.891189575195312500e-01 1.625358772277832031e+01
5.120000000000000000e+02 6.400000000000000000e+01 5.333671569824218750e-01 1.623190307617187500e+01
5.280000000000000000e+02 6.400000000000000000e+01 5.132026672363281250e-01 1.627374839782714844e+01
5.440000000000000000e+02 6.400000000000000000e+01 4.334411621093750000e-01 1.622673034667968750e+01
5.600000000000000000e+02 6.400000000000000000e+01 3.507614135742187500e-01 1.604784393310546875e+01
5.760000000000000000e+02 6.400000000000000000e+01 3.497505187988281250e-01 1.599541282653808594e+01
5.920000000000000000e+02 6.400000000000000000e+01 3.326168060302734375e-01 1.602295875549316406e+01
6.080000000000000000e+02 6.400000000000000000e+01 2.748661041259765625e-01 1.619204330444335938e+01
6.240000000000000000e+02 6.400000000000000000e+01 3.158969879150390625e-01 1.614427566528320312e+01
6.400000000000000000e+02 6.400000000000000000e+01 3.598842620849609375e-01 1.602915000915527344e+01
6.560000000000000000e+02 6.400000000000000000e+01 3.099079132080078125e-01 1.603023147583007812e+01
6.720000000000000000e+02 6.400000000000000000e+01 2.502975463867187500e-01 1.591099166870117188e+01
1.600000000000000000e+01 8.000000000000000000e+01 -5.193462371826171875e-01 1.662780952453613281e+01
3.200000000000000000e+01 8.000000000000000000e+01 -5.251426696777343750e-01 1.676486015319824219e+01
4.800000000000000000e+01 8.000000000000000000e+01 -5.688438415527343750e-01 1.694608116149902344e+01
6.400000000000000000e+01 8.000000000000000000e+01 -6.568202972412109375e-01 1.715445899963378906e+01
8.000000000000000000e+01 8.000000000000000000e+01 -7.205734252929687500e-01 1.741132354736328125e+01
9.600000000000000000e+01 8.000000000000000000e+01 -8.490333557128906250e-01 1.781560134887695312e+01
1.120000000000000000e+02 8.000000000000000000e+01 -1.073923110961914062e+00 1.828361701965332031e+01
1.280000000000000000e+02 8.000000000000000000e+01 -1.409210205078125000e+00 1.904219627380371094e+01
1.440000000000000000e+02 8.000000000000000000e+01 -1.865650177001953125e+00 2.013061714172363281e+01
1.600000000000000000e+02 8.000000000000000000e+01 -2.343330383300781250e+00 2.141959190368652344e+01
1.760000000000000000e+02 8.000000000000000000e+01 -1.062840819358825684e+00 1.855514335632324219e+01
1.920000000000000000e+02 8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.080000000000000000e+02 8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000000e+02 8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000000e+02 8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000000e+02 8.000000000000000000e+01 1.481991529464721680e+00 2.064195060729980469e+01
2.880000000000000000e+02 8.000000000000000000e+01 4.369144439697265625e+00 1.992044258117675781e+01
3.040000000000000000e+02 8.000000000000000000e+01 3.494760513305664062e+00 1.941955566406250000e+01
3.200000000000000000e+02 8.000000000000000000e+01 2.797655105590820312e+00 1.877521514892578125e+01
3.360000000000000000e+02 8.000000000000000000e+01 2.306280136108398438e+00 1.821261596679687500e+01
3.520000000000000000e+02 8.000000000000000000e+01 2.116924285888671875e+00 1.769312858581542969e+01
3.680000000000000000e+02 8.000000000000000000e+01 1.814392089843750000e+00 1.741548156738281250e+01
3.840000000000000000e+02 8.000000000000000000e+01 1.497220993041992188e+00 1.733198165893554688e+01
4.000000000000000000e+02 8.000000000000000000e+01 1.250892639160156250e+00 1.713319778442382812e+01
4.160000000000000000e+02 8.000000000000000000e+01 1.056241989135742188e+00 1.693593597412109375e+01
4.320000000000000000e+02 8.000000000000000000e+01 9.190673828125000000e-01 1.675645256042480469e+01
4.480000000000000000e+02 8.000000000000000000e+01 8.239612579345703125e-01 1.657907104492187500e+01
4.640000000000000000e+02 8.000000000000000000e+01 7.409763336181640625e-01 1.640819549560546875e+01
4.800000000000000000e+02 8.000000000000000000e+01 6.872634887695312500e-01 1.628965187072753906e+01
4.960000000000000000e+02 8.000000000000000000e+01 6.151561737060546875e-01 1.618681144714355469e+01
5.120000000000000000e+02 8.000000000000000000e+01 4.832878112792968750e-01 1.621297264099121094e+01
5.280000000000000000e+02 8.000000000000000000e+01 4.417648315429687500e-01 1.626880836486816406e+01
5.440000000000000000e+02 8.000000000000000000e+01 3.976726531982421875e-01 1.610290527343750000e+01
5.600000000000000000e+02 8.000000000000000000e+01 3.056468963623046875e-01 1.605176353454589844e+01
5.760000000000000000e+02 8.000000000000000000e+01 2.857265472412109375e-01 1.602751159667968750e+01
5.920000000000000000e+02 8.000000000000000000e+01 2.674846649169921875e-01 1.600166702270507812e+01
6.080000000000000000e+02 8.000000000000000000e+01 2.415637969970703125e-01 1.601092147827148438e+01
6.240000000000000000e+02 8.000000000000000000e+01 2.996368408203125000e-01 1.599669456481933594e+01
6.400000000000000000e+02 8.000000000000000000e+01 3.510856628417968750e-01 1.596376514434814453e+01
6.560000000000000000e+02 8.000000000000000000e+01 3.115158081054687500e-01 1.598359489440917969e+01
6.720000000000000000e+02 8.000000000000000000e+01 2.634563446044921875e-01 1.592940807342529297e+01
1.600000000000000000e+01 9.600000000000000000e+01 -3.982353210449218750e-01 1.662955093383789062e+01
3.200000000000000000e+01 9.600000000000000000e+01 -4.173793792724609375e-01 1.672112655639648438e+01
4.800000000000000000e+01 9.600000000000000000e+01 -4.009704589843750000e-01 1.690612030029296875e+01
6.400000000000000000e+01 9.600000000000000000e+01 -3.861865997314453125e-01 1.713730049133300781e+01
8.000000000000000000e+01 9.600000000000000000e+01 -3.759613037109375000e-01 1.742807960510253906e+01
9.600000000000000000e+01 9.600000000000000000e+01 -3.833866119384765625e-01 1.787483978271484375e+01
1.120000000000000000e+02 9.600000000000000000e+01 -4.653015136718750000e-01 1.842738914489746094e+01
1.280000000000000000e+02 9.600000000000000000e+01 -5.238342285156250000e-01 1.921457290649414062e+01
1.440000000000000000e+02 9.600000000000000000e+01 -6.599617004394531250e-01 2.028239250183105469e+01
1.600000000000000000e+02 9.600000000000000000e+01 -7.896976470947265625e-01 2.135275650024414062e+01
1.760000000000000000e+02 9.600000000000000000e+01 4.679440259933471680e-01 1.927687644958496094e+01
1.920000000000000000e+02 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.080000000000000000e+02 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000000e+02 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000000e+02 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000000e+02 9.600000000000000000e+01 4.368232727050781250e+00 2.022444725036621094e+01
2.880000000000000000e+02 9.600000000000000000e+01 2.915907621383666992e+00 2.044472885131835938e+01
3.040000000000000000e+02 9.600000000000000000e+01 2.416023254394531250e+00 1.990733528137207031e+01
3.200000000000000000e+02 9.600000000000000000e+01 2.083564758300781250e+00 1.929590415954589844e+01
3.360000000000000000e+02 9.600000000000000000e+01 1.858974456787109375e+00 1.856745910644531250e+01
3.520000000000000000e+02 9.600000000000000000e+01 1.672483444213867188e+00 1.795027160644531250e+01
3.680000000000000000e+02 9.600000000000000000e+01 1.441627502441406250e+00 1.766536331176757812e+01
3.840000000000000000e+02 9.600000000000000000e+01 1.257507324218750000e+00 1.751634788513183594e+01
4.000000000000000000e+02 9.600000000000000000e+01 1.126592636108398438e+00 1.725260925292968750e+01
4.160000000000000000e+02 9.600000000000000000e+01 9.781818389892578125e-01 1.702324485778808594e+01
4.320000000000000000e+02 9.600000000000000000e+01 8.634300231933593750e-01 1.692699241638183594e+01
4.480000000000000000e+02 9.600000000000000000e+01 7.703781127929687500e-01 1.676075553894042969e+01
4.640000000000000000e+02 9.600000000000000000e+01 7.112789154052734375e-01 1.654934501647949219e+01
4.800000000000000000e+02 9.600000000000000000e+01 6.658344268798828125e-01 1.640600013732910156e+01
4.960000000000000000e+02 9.600000000000000000e+01 5.857620239257812500e-01 1.625981330871582031e+01
5.120000000000000000e+02 9.600000000000000000e+01 4.679489135742187500e-01 1.622016906738281250e+01
5.280000000000000000e+02 9.600000000000000000e+01 4.362010955810546875e-01 1.616232681274414062e+01
5.440000000000000000e+02 9.600000000000000000e+01 4.088630676269531250e-01 1.606530761718750000e+01
5.600000000000000000e+02 9.600000000000000000e+01 3.382110595703125000e-01 1.608561515808105469e+01
5.760000000000000000e+02 9.600000000000000000e+01 3.077201843261718750e-01 1.607182884216308594e+01
5.920000000000000000e+02 9.600000000000000000e+01 2.717018127441406250e-01 1.604259300231933594e+01
6.080000000000000000e+02 9.600000000000000000e+01 2.469139099121093750e-01 1.600560569763183594e+01
6.240000000000000000e+02 9.600000000000000000e+01 2.810630798339843750e-01 1.597815990447998047e+01
6.400000000000000000e+02 9.600000000000000000e+01 3.115653991699218750e-01 1.591541099548339844e+01
6.560000000000000000e+02 9.600000000000000000e+01 2.823867797851562500e-01 1.588839530944824219e+01
6.720000000000000000e+02 9.600000000000000000e+01 2.571620941162109375e-01 1.586801433563232422e+01
1.600000000000000000e+01 1.120000000000000000e+02 -2.209320068359375000e-01 1.665267372131347656e+01
3.200000000000000000e+01 1.120000000000000000e+02 -2.178916931152343750e-01 1.677277946472167969e+01
4.800000000000000000e+01 1.120000000000000000e+02 -1.856479644775390625e-01 1.686073303222656250e+01
6.400000000000000000e+01 1.120000000000000000e+02 -1.150417327880859375e-01 1.705680274963378906e+01
8.000000000000000000e+01 1.120000000000000000e+02 -6.088066101074218750e-02 1.736495780944824219e+01
9.600000000000000000e+01 1.120000000000000000e+02 3.405952453613281250e-02 1.780637550354003906e+01
1.120000000000000000e+02 1.120000000000000000e+02 1.610412597656250000e-01 1.834631538391113281e+01
1.280000000000000000e+02 1.120000000000000000e+02 3.345108032226562500e-01 1.907988929748535156e+01
1.440000000000000000e+02 1.120000000000000000e+02 4.680500030517578125e-01 2.013214302062988281e+01
1.600000000000000000e+02 1.120000000000000000e+02 8.216953277587890625e-01 2.110264396667480469e+01
1.760000000000000000e+02 1.120000000000000000e+02 1.424922585487365723e+00 1.939321899414062500e+01
1.920000000000000000e+02 1.120000000000000000e+02 2.378256320953369141e+00 1.912784385681152344e+01
2.080000000000000000e+02 1.120000000000000000e+02 6.460505127906799316e-01 1.938135147094726562e+01
2.240000000000000000e+02 1.120000000000000000e+02 2.726918935775756836e+00 2.328155517578125000e+01
2.400000000000000000e+02 1.120000000000000000e+02 3.845636367797851562e+00 2.028885459899902344e+01
2.560000000000000000e+02 1.120000000000000000e+02 3.553167343139648438e+00 1.969238281250000000e+01
2.720000000000000000e+02 1.120000000000000000e+02 4.252981185913085938e+00 1.933119201660156250e+01
2.880000000000000000e+02 1.120000000000000000e+02 2.759545087814331055e+00 1.948133087158203125e+01
3.040000000000000000e+02 1.120000000000000000e+02 1.656372070312500000e+00 2.011257171630859375e+01
3.200000000000000000e+02 1.120000000000000000e+02 1.598764419555664062e+00 1.952668190002441406e+01
3.360000000000000000e+02 1.120000000000000000e+02 1.417789459228515625e+00 1.885287094116210938e+01
3.520000000000000000e+02 1.120000000000000000e+02 1.231058120727539062e+00 1.829698371887207031e+01
3.680000000000000000e+02 1.120000000000000000e+02 1.086227416992187500e+00 1.794046020507812500e+01
3.840000000000000000e+02 1.120000000000000000e+02 9.519138336181640625e-01 1.768161392211914062e+01
4.000000000000000000e+02 1.120000000000000000e+02 8.586578369140625000e-01 1.736692619323730469e+01
4.160000000000000000e+02 1.120000000000000000e+02 7.490921020507812500e-01 1.710549545288085938e+01
4.320000000000000000e+02 1.120000000000000000e+02 6.772537231445312500e-01 1.699899482727050781e+01
4.480000000000000000e+02 1.120000000000000000e+02 5.797805786132812500e-01 1.686721229553222656e+01
4.640000000000000000e+02 1.120000000000000000e+02 5.272254943847656250e-01 1.671375656127929688e+01
4.800000000000000000e+02 1.120000000000000000e+02 4.949626922607421875e-01 1.655615425109863281e+01
4.960000000000000000e+02 1.120000000000000000e+02 4.486484527587890625e-01 1.635927963256835938e+01
5.120000000000000000e+02 1.120000000000000000e+02 3.667087554931640625e-01 1.627905082702636719e+01
5.280000000000000000e+02 1.120000000000000000e+02 3.157787322998046875e-01 1.619362449645996094e+01
5.440000000000000000e+02 1.120000000000000000e+02 3.265647888183593750e-01 1.613846206665039062e+01
5.600000000000000000e+02 1.120000000000000000e+02 3.148632049560546875e-01 1.612597274780273438e+01
5.760000000000000000e+02 1.120000000000000000e+02 3.013858795166015625e-01 1.610278511047363281e+01
5.920000000000000000e+02 1.120000000000000000e+02 2.673702239990234375e-01 1.606221199035644531e+01
6.080000000000000000e+02 1.120000000000000000e+02 2.476348876953125000e-01 1.601403617858886719e+01
6.240000000000000000e+02 1.120000000000000000e+02 2.611579895019531250e-01 1.598940563201904297e+01
6.400000000000000000e+02 1.120000000000000000e+02 2.700595855712890625e-01 1.592001056671142578e+01
6.560000000000000000e+02 1.120000000000000000e+02 2.561340332031250000e-01 1.582171630859375000e+01
6.720000000000000000e+02 1.120000000000000000e+02 2.420444488525390625e-01 1.581883144378662109e+01
1.600000000000000000e+01 1.280000000000000000e+02 -1.071109771728515625e-01 1.657872772216796875e+01
3.200000000000000000e+01 1.280000000000000000e+02 -7.996559143066406250e-02 1.668287086486816406e+01
4.800000000000000000e+01 1.280000000000000000e+02 -2.030181884765625000e-02 1.673031616210937500e+01
6.400000000000000000e+01 1.280000000000000000e+02 1.032962799072265625e-01 1.689564323425292969e+01
8.000000000000000000e+01 1.280000000000000000e+02 2.358779907226562500e-01 1.714612579345703125e+01
9.600000000000000000e+01 1.280000000000000000e+02 4.473514556884765625e-01 1.756725120544433594e+01
1.120000000000000000e+02 1.280000000000000000e+02 7.447719573974609375e-01 1.807587814331054688e+01
1.280000000000000000e+02 1.280000000000000000e+02 1.221258163452148438e+00 1.878572273254394531e+01
1.440000000000000000e+02 1.280000000000000000e+02 1.624240875244140625e+00 1.977214431762695312e+01
1.600000000000000000e+02 1.280000000000000000e+02 2.296010971069335938e+00 2.099066734313964844e+01
1.760000000000000000e+02 1.280000000000000000e+02 3.136496305465698242e+00 1.871105957031250000e+01
1.920000000000000000e+02 1.280000000000000000e+02 2.309257507324218750e+00 1.229405403137207031e+01
2.080000000000000000e+02 1.280000000000000000e+02 6.844453811645507812e+00 2.022677612304687500e+01
2.240000000000000000e+02 1.280000000000000000e+02 3.084186553955078125e+00 2.198598289489746094e+01
2.400000000000000000e+02 1.280000000000000000e+02 3.673764944076538086e+00 1.968967247009277344e+01
2.560000000000000000e+02 1.280000000000000000e+02 -2.762758255004882812e+00 1.779677391052246094e+01
2.720000000000000000e+02 1.280000000000000000e+02 2.056867599487304688e+00 2.782513618469238281e+01
2.880000000000000000e+02 1.280000000000000000e+02 1.039333343505859375e+00 1.974134635925292969e+01
3.040000000000000000e+02 1.280000000000000000e+02 1.115690231323242188e+00 2.016288757324218750e+01
3.200000000000000000e+02 1.280000000000000000e+02 1.113143920898437500e+00 1.978186988830566406e+01
3.360000000000000000e+02 1.280000000000000000e+02 1.031684875488281250e+00 1.897806358337402344e+01
3.520000000000000000e+02 1.280000000000000000e+02 8.485412597656250000e-01 1.849546813964843750e+01
3.680000000000000000e+02 1.280000000000000000e+02 7.317199707031250000e-01 1.813790512084960938e+01
3.840000000000000000e+02 1.280000000000000000e+02 6.556797027587890625e-01 1.781121635437011719e+01
4.000000000000000000e+02 1.280000000000000000e+02 6.024665832519531250e-01 1.743233680725097656e+01
4.160000000000000000e+02 1.280000000000000000e+02 5.411014556884765625e-01 1.714962959289550781e+01
4.320000000000000000e+02 1.280000000000000000e+02 4.505233764648437500e-01 1.699990653991699219e+01
4.480000000000000000e+02 1.280000000000000000e+02 3.433017730712890625e-01 1.685697364807128906e+01
4.640000000000000000e+02 1.280000000000000000e+02 2.878303527832031250e-01 1.676879310607910156e+01
4.800000000000000000e+02 1.280000000000000000e+02 2.588729858398437500e-01 1.664126205444335938e+01
4.960000000000000000e+02 1.280000000000000000e+02 2.606086730957031250e-01 1.644323539733886719e+01
5.120000000000000000e+02 1.280000000000000000e+02 2.245998382568359375e-01 1.634133529663085938e+01
5.280000000000000000e+02 1.280000000000000000e+02 1.780166625976562500e-01 1.623850250244140625e+01
5.440000000000000000e+02 1.280000000000000000e+02 1.945018768310546875e-01 1.619567108154296875e+01
5.600000000000000000e+02 1.280000000000000000e+02 2.380466461181640625e-01 1.615360641479492188e+01
5.760000000000000000e+02 1.280000000000000000e+02 2.494506835937500000e-01 1.610098075866699219e+01
5.920000000000000000e+02 1.280000000000000000e+02 2.336463928222656250e-01 1.603369331359863281e+01
6.080000000000000000e+02 1.280000000000000000e+02 2.210884094238281250e-01 1.602544784545898438e+01
6.240000000000000000e+02 1.280000000000000000e+02 2.231388092041015625e-01 1.601731872558593750e+01
6.400000000000000000e+02 1.280000000000000000e+02 2.515506744384765625e-01 1.595433616638183594e+01
6.560000000000000000e+02 1.280000000000000000e+02 2.442817687988281250e-01 1.588466358184814453e+01
6.720000000000000000e+02 1.280000000000000000e+02 2.222671508789062500e-01 1.585984611511230469e+01
1.600000000000000000e+01 1.440000000000000000e+02 -4.872131347656250000e-02 1.639953231811523438e+01
3.200000000000000000e+01 1.440000000000000000e+02 -1.168441772460937500e-02 1.646884727478027344e+01
4.800000000000000000e+01 1.440000000000000000e+02 6.186676025390625000e-02 1.649998092651367188e+01
6.400000000000000000e+01 1.440000000000000000e+02 2.566928863525390625e-01 1.665529060363769531e+01
8.000000000000000000e+01 1.440000000000000000e+02 4.884643554687500000e-01 1.685629272460937500e+01
9.600000000000000000e+01 1.440000000000000000e+02 8.101100921630859375e-01 1.718897628784179688e+01
1.120000000000000000e+02 1.440000000000000000e+02 1.279197692871093750e+00 1.761708831787109375e+01
1.280000000000000000e+02 1.440000000000000000e+02 1.965286254882812500e+00 1.821350479125976562e+01
1.440000000000000000e+02 1.440000000000000000e+02 2.622751235961914062e+00 1.912623214721679688e+01
1.600000000000000000e+02 1.440000000000000000e+02 3.842872619628906250e+00 2.023613548278808594e+01
1.760000000000000000e+02 1.440000000000000000e+02 5.269691467285156250e+00 2.105247688293457031e+01
1.920000000000000000e+02 1.440000000000000000e+02 5.586557388305664062e+00 2.075205612182617188e+01
2.080000000000000000e+02 1.440000000000000000e+02 -3.427473068237304688e+00 1.855029869079589844e+01
2.240000000000000000e+02 1.440000000000000000e+02 1.069481086730957031e+01 1.735488128662109375e+01
2.400000000000000000e+02 1.440000000000000000e+02 1.097158432006835938e+01 1.732964897155761719e+01
2.560000000000000000e+02 1.440000000000000000e+02 3.049036026000976562e+00 2.646585655212402344e+01
2.720000000000000000e+02 1.440000000000000000e+02 1.682338714599609375e+00 2.695265579223632812e+01
2.880000000000000000e+02 1.440000000000000000e+02 6.483726501464843750e-01 1.916241455078125000e+01
3.040000000000000000e+02 1.440000000000000000e+02 5.204143524169921875e-01 2.011074066162109375e+01
3.200000000000000000e+02 1.440000000000000000e+02 6.263313293457031250e-01 1.981793785095214844e+01
3.360000000000000000e+02 1.440000000000000000e+02 4.653053283691406250e-01 1.916572570800781250e+01
3.520000000000000000e+02 1.440000000000000000e+02 3.727016448974609375e-01 1.862809371948242188e+01
3.680000000000000000e+02 1.440000000000000000e+02 3.723583221435546875e-01 1.821342086791992188e+01
3.840000000000000000e+02 1.440000000000000000e+02 3.518066406250000000e-01 1.780121231079101562e+01
4.000000000000000000e+02 1.440000000000000000e+02 3.101539611816406250e-01 1.744411087036132812e+01
4.160000000000000000e+02 1.440000000000000000e+02 3.076744079589843750e-01 1.718662452697753906e+01
4.320000000000000000e+02 1.440000000000000000e+02 2.457962036132812500e-01 1.700238227844238281e+01
4.480000000000000000e+02 1.440000000000000000e+02 1.868076324462890625e-01 1.683869361877441406e+01
4.640000000000000000e+02 1.440000000000000000e+02 1.752243041992187500e-01 1.673420524597167969e+01
4.800000000000000000e+02 1.440000000000000000e+02 1.576480865478515625e-01 1.662463760375976562e+01
4.960000000000000000e+02 1.440000000000000000e+02 1.636219024658203125e-01 1.647864532470703125e+01
5.120000000000000000e+02 1.440000000000000000e+02 1.583709716796875000e-01 1.633383941650390625e+01
5.280000000000000000e+02 1.440000000000000000e+02 1.379909515380859375e-01 1.619493865966796875e+01
5.440000000000000000e+02 1.440000000000000000e+02 1.315269470214843750e-01 1.616387367248535156e+01
5.600000000000000000e+02 1.440000000000000000e+02 1.868743896484375000e-01 1.612356758117675781e+01
5.760000000000000000e+02 1.440000000000000000e+02 2.086162567138671875e-01 1.607535362243652344e+01
5.920000000000000000e+02 1.440000000000000000e+02 1.970062255859375000e-01 1.604217529296875000e+01
6.080000000000000000e+02 1.440000000000000000e+02 1.650199890136718750e-01 1.604291534423828125e+01
6.240000000000000000e+02 1.440000000000000000e+02 2.000808715820312500e-01 1.603570175170898438e+01
6.400000000000000000e+02 1.440000000000000000e+02 2.608509063720703125e-01 1.597941112518310547e+01
6.560000000000000000e+02 1.440000000000000000e+02 2.371883392333984375e-01 1.594892406463623047e+01
6.720000000000000000e+02 1.440000000000000000e+02 1.955966949462890625e-01 1.592561054229736328e+01
1.600000000000000000e+01 1.600000000000000000e+02 -7.453918457031250000e-03 1.628867912292480469e+01
3.200000000000000000e+01 1.600000000000000000e+02 4.034042358398437500e-02 1.632483291625976562e+01
4.800000000000000000e+01 1.600000000000000000e+02 1.482105255126953125e-01 1.633989524841308594e+01
6.400000000000000000e+01 1.600000000000000000e+02 3.967475891113281250e-01 1.646976852416992188e+01
8.000000000000000000e+01 1.600000000000000000e+02 6.875495910644531250e-01 1.658128738403320312e+01
9.600000000000000000e+01 1.600000000000000000e+02 1.070199966430664062e+00 1.674431419372558594e+01
1.120000000000000000e+02 1.600000000000000000e+02 1.676509857177734375e+00 1.698583030700683594e+01
1.280000000000000000e+02 1.600000000000000000e+02 2.592569351196289062e+00 1.733066177368164062e+01
1.440000000000000000e+02 1.600000000000000000e+02 3.566160202026367188e+00 1.809993553161621094e+01
1.600000000000000000e+02 1.600000000000000000e+02 5.303388595581054688e+00 1.878776550292968750e+01
1.760000000000000000e+02 1.600000000000000000e+02 6.974925994873046875e+00 1.959299850463867188e+01
1.920000000000000000e+02 1.600000000000000000e+02 9.647510528564453125e+00 1.742970466613769531e+01
2.080000000000000000e+02 1.600000000000000000e+02 -1.897115707397460938e+00 1.806197357177734375e+01
2.240000000000000000e+02 1.600000000000000000e+02 4.431687355041503906e+00 1.661534500122070312e+01
2.400000000000000000e+02 1.600000000000000000e+02 3.385672092437744141e+00 1.679544067382812500e+01
2.560000000000000000e+02 1.600000000000000000e+02 8.135280609130859375e-01 9.007722854614257812e+00
2.720000000000000000e+02 1.600000000000000000e+02 3.357288360595703125e+00 1.347882080078125000e+01
